Intercept,ADAM8,ADGRE2,AIF1,BST1,CD177,CD244,CD8A,CEACAM21,CEACAM8,CORO1A,CPPED1,CSF2RA,CST7,CXCL1,CXCL13,CXCL6,FASLG,FCAR,FCGR2A,FCGR3B,FCRL6,FOLR3,FYB1,GNLY,GZMA,GZMB,GZMH,HMOX1,ICAM3,IL17RA,IL1R2,ITGAM,ITGB2,LILRA2,LILRA5,LILRB1,LILRB2,LRRC25,LYN,MMP8,MMP9,MNDA,MPO,MZB1,NCF2,PGLYRP1,PILRA,PRTN3,RETN,RNASE3,SELPLG,SIGLEC5,SIGLEC7,SIGLEC9,SIRPB1,TNFRSF10C,TNFRSF1B,TREML2,VNN2,VSIR
64.18995913562892,-0.0,-1.5016788216046821,-0.0,1.2172902094647626,-0.7055081086972048,-0.0,-4.962543224549472,-0.20997300937841318,2.324044003562751,0.9911753219138102,-1.556005976756533,0.4255131261729998,0.19649950302945418,-0.8645343459645586,-2.8253634554164386,-0.19826197026397577,0.0,3.9177318607765526,0.18523280905613906,0.0,-0.0,-0.010571364068771705,-0.6696142961195293,1.7822959691068416,-2.78525016848971,2.765364921438517,-1.2654885085939742,1.9731248216064423,0.0,-0.5546886261889928,-0.0,0.0,0.0,1.2009800400471604,0.0,-0.0,0.9434443909443356,-2.3462791299880545,-0.43923922838417667,1.8565480922499646,1.2539498530000541,0.13087483498060762,-0.972441076059022,0.3195744586497528,-0.8161406272685194,0.0,-0.0,1.3058227330956926,0.6952525305552972,1.8761883613210184,-0.9686641805301833,-0.7858706816054114,-0.0,2.3899200498587243,-1.3695864439607184,4.276220074397049,3.148479874558271,-2.8516933586851714,1.246447479678853,-0.0
64.26301731378452,-0.0,-2.8418804739448937,-0.0,1.1202572981060885,-0.6577868783967116,-0.0,-5.557971064426706,-0.11396785125906231,2.381011144918487,1.0428891091333274,-1.7404674993627236,0.2759563413748498,0.013505093189088088,-0.6857319221409862,-2.9499932635622192,-0.0321287517631198,0.0,4.133283885164135,0.0,0.0,0.0,-0.08464454738394132,-0.6875608193721868,1.9701384274230813,-2.8055151519859067,2.6888650404507835,-0.9510898668922927,2.5004746584954414,0.0,-0.7932149380312019,-0.0,0.0,0.0,0.31887451621342994,0.0,-0.0,0.6981498484891675,-2.6385207567043136,-0.4244889268045414,1.921203899004871,1.2480966036832404,0.06491393367500924,-0.8652472795893604,0.34204957588707086,-0.8477650389894414,0.0,-0.0,1.2789009528238462,0.488440285746401,1.7870908705583535,-1.0408464834879134,-0.7552784999989147,-0.0,3.1277380637684082,-1.6357735667780775,4.586137042078048,6.344581618710061,-3.328110197010172,1.2035635399890257,-0.0
64.27956279921965,-0.0,-2.6910027732653385,-0.0,1.143351053570048,-0.6499716691522935,-0.0,-5.665273123670872,-0.08748464064988287,2.3526020112472774,1.0375989873627236,-1.7086494755773334,0.3016185238966378,0.008237004700827319,-0.6546680613541301,-2.9112933738669855,-0.07652144220418401,0.0,4.1986412297983,0.0,0.0,0.0,-0.11272012505386285,-0.6959653233022728,2.028486897083006,-2.765141732602636,2.6050202098577366,-0.9248821482795835,2.4679330568188784,0.0,-0.8337506844367026,-0.0,0.0,0.0,0.41777749689581617,-0.0,-0.0,0.5858945594651932,-2.7059676583895267,-0.40877747768543976,1.8842188892012075,1.240130105630383,0.05030826168767257,-0.9588056261255077,0.3470755305494657,-0.8185595359988644,0.0,-0.0,1.24299197871585,0.6415283230890532,1.7798606994973174,-1.037063243261008,-0.7337557724240857,-0.0,3.0382175380716383,-1.6576513937166752,4.460200527700767,6.479361299439371,-3.3481694784588605,1.1984609796440209,-0.0
64.15309740436689,-0.0,-2.0260260720656733,-0.0,1.4634070447429228,-0.6314239784902903,-0.0,-5.483983631113268,-0.208818238004822,2.6005801533763164,1.1448373673435828,-2.0888760355933282,0.2681772864995433,0.0,-0.6956694201854893,-2.915106103398944,-0.0,0.0,4.306317451310315,0.2955224630362958,0.0,0.0,-0.17401695040483334,-0.7212027774102122,1.9371705164234578,-2.9482171692895784,2.5993277100853085,-0.91874124650278,2.365360945194584,0.0,-0.8521429711464136,-0.0,0.0,0.0,0.769702062785866,-0.0,-0.0,0.5732959862547725,-2.5484297396963695,-0.4182860627949016,1.8602589078209644,1.1349618437618816,0.010984105034121255,-1.0653590698113247,0.3810966943478596,-0.7893473323449445,0.0,-0.0,1.3221299044224728,0.7895898905297464,1.6307423557620015,-0.6977024798003042,-0.7994373105695454,-0.0,3.4219962576891487,-1.6741465215272884,4.312434968284005,6.124506708646019,-3.6013970730588882,1.2079850253529003,-0.0
64.2697823520039,-0.0,-2.8252186170518123,-0.0,1.1416704086198783,-0.669303403791726,-0.0,-5.664539730480154,-0.11382103578811396,2.4115635813304808,1.0516331824068352,-1.7305522859613507,0.30707610635117416,0.05190014208099651,-0.6347483427650956,-2.75945274340478,-0.1334682205156018,0.0,4.189486013626358,0.0,0.0,0.0,-0.10431877905445854,-0.6796094175687438,1.9937313090945248,-2.718480879498437,2.6934509213489877,-0.9845301741162827,2.439968943588074,0.0,-0.7527512199040469,-0.0,0.0,0.0,0.362195542953155,0.0,-0.0,0.5664143030892079,-2.6387048526880585,-0.43214899627604675,1.9270813258414183,1.291217889068153,0.06683631871638414,-0.9897866797409376,0.2897600644819281,-0.8454883747333398,0.0,-0.0,1.283045438435448,0.4765747527693831,1.7783519871622233,-1.049978372149485,-0.7462018415268699,-0.0,3.1240725017003506,-1.6866793788466588,4.515196803187603,6.319706085131056,-3.424613665336668,1.2081391324516721,-0.0
64.25117442766735,-0.0,-2.772836000981213,-0.0,1.1287537633829974,-0.6732278220889167,-0.0,-5.571408424379327,-0.08208599358724636,2.381505192374124,1.0261129617361655,-1.7179682036047657,0.2983088740984157,0.044060827566443396,-0.6617156784655182,-2.951795599945476,-0.10465898637629761,0.0,4.124293805093139,0.0,0.0,0.0,-0.12316409758771617,-0.6753475485091885,1.9679577545770046,-2.8100075617210596,2.680200068888487,-0.9728605631915315,2.456381521265344,0.0,-0.7605246410950318,-0.0,0.0,0.0,0.3861231322437412,-0.0,-0.0,0.4459326680536085,-2.5866865340035323,-0.42936293863313973,1.9089735736206697,1.2556389472531608,0.06655432579327861,-0.988167343581378,0.3534059323525904,-0.8276365511709558,0.0,-0.0,1.2709267455144448,0.6035558692629434,1.7828642202081193,-1.0955004651160556,-0.7577738952445953,-0.0,3.301523161711487,-1.6894417723176391,4.534111874304827,6.476070736076124,-3.3142550126263814,1.1621867095097087,-0.0
64.26807058354119,-0.0,-2.084744984800961,-0.0,1.2226988550019036,-0.8567451104003266,-0.0,-5.260514354611321,-0.15479647330478735,2.5563138704689528,1.014378536917556,-1.7119407250609562,0.03408436823308925,0.0,-0.7218744213453275,-2.5933644337457733,-0.0,0.0,4.300896267004321,0.0,0.0,0.0,-0.10657394133654632,-0.6706493205349542,1.573085464790233,-3.205302533161701,2.7214957890260973,-0.8872758650356688,2.5331609104968296,0.0,-0.17875101207753116,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.8963049690861173,-2.5701766131930226,-0.37869047739281,1.8203561453188164,1.1530071357509275,0.009211166728730487,-0.7525711474936865,0.2615159827189123,-0.846210613826693,0.0,-0.0,1.4548018770029707,0.5363599580372156,1.5888335894677958,-0.7822916650343044,-0.907988097304282,-0.0,3.545779788978317,-2.0187073310537977,4.916845100926845,6.035219784788029,-3.910490244021159,1.518143097495704,-0.0
64.09754786378146,-0.0,-0.0,-0.0,1.524775584482781,-0.6312412221018276,-0.0,-6.2560015733788825,-0.1844179877555445,2.474380921584762,1.003909943640808,-1.695972663090491,0.0,0.27995677755966464,-1.971346205028063,-2.841176850451857,-0.0,0.0,4.111648787502107,0.05130323070962511,0.0,0.0,-0.09238090601799744,-0.6110348214567953,2.449894415724848,-1.2433704462053887,2.975677633220659,-1.0819693316002241,2.7610811780219744,0.0,-0.3170396144304191,-0.0,0.0,-0.0,0.8344027463553003,0.0,-0.0,0.000911076799415545,-2.579641554854093,-0.4570530712792336,1.9436656059455844,1.7005370134220013,0.0022880033927146627,-1.4570082628914973,0.33971322575788543,-0.7681292191705965,0.0,-0.0,1.1153786303256852,0.5176463389118316,1.5931117598201006,-1.4818493586234602,-0.7392513272950898,-0.0,3.6473422389528913,-2.508742443687311,3.941704316260712,6.751925633597407,-3.1369944849964226,0.8168513389174517,-0.0
64.23750205508661,-0.0,-2.3989303373314,-0.0,1.251055016264472,-0.6595027923576317,-0.0,-5.703066113056438,-0.12978386099070446,2.4844867640902257,1.0593922811793228,-1.7919954124783617,0.36043360452110296,0.035436227754719614,-0.6132891429923958,-2.9746693795341193,-0.11831099973569559,0.0,4.184616119620559,0.0,0.0,0.0,-0.10103249831844927,-0.7377727360187081,1.9466112909728133,-2.593441129779311,2.6426519705417957,-1.0268605997335165,2.4428909986712037,0.0,-0.5810418486485579,-0.0,0.0,0.0,0.30721708894848515,-0.0,-0.0,0.5147134286030115,-2.701252640227023,-0.44589286473791745,1.8855197435667725,1.1773815283108633,0.1302568471610053,-0.9521986898066335,0.21528804048489353,-0.7158596670134357,0.0,-0.0,1.1444930391467523,0.8466065980211094,1.805670737580911,-0.7906957084372701,-0.7342673233785215,-0.0,2.970517497059746,-1.707699651825973,4.449649147027652,6.049473119374736,-3.477178114133473,1.1627840103323894,-0.0
64.28435590461042,-0.0,-2.7430476709406126,-0.0,1.0795917396338055,-0.6623537705538106,-0.0,-5.580720455860988,-0.12214581005767783,2.4504385769342067,1.0397360780953944,-1.6795394798693093,0.2807329859508301,0.10088671386303012,-0.6830569282148249,-2.810103751410881,-0.1357551228284419,0.0,4.122366843509527,0.0,0.0,0.0,-0.10442057911720581,-0.7151272834557791,1.8999477618490952,-2.885637746336005,2.6708726047025864,-0.9558219415029553,2.485638728613191,0.0,-0.7461418282631838,-0.0,0.0,0.0,0.3280109901181683,0.0,-0.0,0.4064600141891792,-2.571590915833622,-0.4352581670610225,1.8926588309211052,1.2282261035788655,0.08618220244262552,-0.9851184223870938,0.29780866434534586,-0.8024214472240744,0.0,-0.0,1.2605963215643052,0.6084001616711155,1.8042763634151415,-1.2084580947937213,-0.8670564674245613,-0.0,3.3453652090916495,-1.610959372079033,4.497213712038968,6.675209966841676,-3.351104813158124,1.2371949753784142,-0.0
64.12467198893819,-0.0,-1.1913244607335414,-0.0,1.3945132040291748,-0.671588756734894,-0.3613753931503041,-5.038911656425717,-0.2831724074543916,2.321717402093102,0.9918866701928936,-1.4540266919958889,0.4973887160018638,0.23829313404243577,-0.7598415185908629,-3.031508143663452,-0.19522466395162624,0.0,3.673417528075323,0.189508664024131,0.0,-0.0,-0.13925674970837365,-0.6670526743603371,2.0387300108025905,-2.763962826615167,2.602506479045058,-1.2065815669326319,2.0348514535436486,0.0,-0.826327429290534,-0.0,0.0,0.0,1.2967823708973036,-0.0,-0.0,0.9708735845332286,-2.3772873992738095,-0.38836223552607624,1.9395699472195065,1.273741563737608,0.16384056198431543,-0.9537086902038476,0.4016474595802103,-0.8592844340603055,0.0,-0.0,1.3203991856176933,0.4864848944941268,1.745436609467395,-0.9671841574831979,-0.7634658338282433,0.0,2.5399300487281042,-1.3511424225378508,4.2510519007444785,3.582885142147295,-2.9469974843904296,1.3745568207116072,0.0
64.2406090919233,-0.0,-3.0091805879617683,-0.0,1.1360911315557385,-0.6688941114212149,-0.0,-5.610752007164367,-0.09872607623554032,2.3659590991664623,1.0432421109740546,-1.786597965045832,0.26180010424968614,0.05854068928306867,-0.6924311360150834,-2.8824576723815896,-0.08646029863005675,0.0,4.1129267168076415,0.0,0.0,0.0,-0.08993597802403457,-0.6893973608689988,1.9869247001426207,-2.738301783917273,2.6189744758007203,-0.9518151399762361,2.5777049796808775,0.0,-0.7439173139343456,-0.0,0.0,0.0,0.4233660777211974,0.0,-0.0,0.5151246892698315,-2.6479735930089436,-0.4074172220045966,1.8926383247647902,1.261210061017484,0.07006478190550558,-0.9865762093513445,0.3446178263782337,-0.8323681750724456,0.0,-0.0,1.2928840226846308,0.47736154854871277,1.7573755630823935,-1.1617446558845177,-0.7373735094275888,-0.0,3.2127704280456837,-1.7135859486073635,4.538446608791414,6.621985253284446,-3.3216387891389783,1.1973276823247128,-0.0
64.17961018871203,-0.0,-2.475591427774195,-0.0,0.9164602066429474,-0.6833687991523337,-0.0,-5.833484593501438,-0.1219362772293099,2.748979190264863,1.087757224290286,-1.94008524906552,0.21520111900636962,0.22027296895849427,-0.7132480195319179,-2.9480186850013497,-0.0860671164287226,0.0,4.193418769551762,0.0,0.0,0.0,-0.024919331386173475,-0.5251822604664466,1.9522164469945917,-2.8165560040417223,2.4899004563376987,-0.9761824580735732,2.638806905610541,0.0,-0.752919132407653,-0.0,0.0,0.0,0.20763972605565395,0.0,-0.0,1.1742663014455543,-2.3931086741535927,-0.25108050032126333,1.913237208951269,1.3154949199435046,0.0,-1.1865562801914653,0.6124581926605761,-1.0049493529217994,0.0,-0.0,1.140546498115769,0.4923790926487278,1.8151844503237626,-1.335334786699526,-0.7874622631210068,-0.0,2.96621587768894,-2.024040253903974,4.547703575157186,6.38180085320492,-3.4036494601007448,1.2535702194850018,-0.0
64.29056164384271,-0.0,-2.9067352297844455,-0.0,1.1822999945464288,-0.6596957942101437,-0.0,-5.512308882814798,-0.09534967876434126,2.3648501789494882,0.9923874576200081,-1.7035480008329698,0.07097851094417362,0.10870193009191616,-0.7532042716456502,-2.883205519307092,-0.021754783142840444,0.0,4.180099108928817,0.013732001657611457,0.0,0.0,-0.10497663985556929,-0.7049289083779551,1.9348288196743482,-2.789597668192722,2.678894123892558,-1.0005333509536456,2.3128582673677656,0.0,-0.8384883099316459,-0.0,0.0,0.0,0.30665120549045927,0.0,-0.0,0.4193821348275895,-2.308571878132988,-0.45429271996378245,1.942574708502012,1.0875296585459413,0.150982272181901,-1.1557513475064924,0.30924187753111426,-0.8600131825116778,0.0,-0.0,1.378769041098782,0.5656491758258738,1.7972109074539804,-1.3294065463211624,-0.72034679125099,-0.0,3.0021269166674944,-1.6289103885320868,4.5692967314098665,6.621629853686779,-3.1443876668501676,1.3389320178982587,-0.0
64.28948824381023,-0.0,-1.1387466125897847,0.0,1.4262976320906544,-0.6834686429532917,-0.0,-5.170722110886455,-0.19109513092104932,2.2970120502117113,0.8566872064498307,-1.6724476568308109,0.41520053620558794,0.25404264509439106,-0.4843240254168958,-3.1807647538398407,-0.0992643125535409,0.0,3.9269438816071913,0.3127769457630566,0.0,-0.0,0.0,-0.6775502540456667,1.7347163451671876,-2.8742707314461304,2.7182578463093274,-1.1263410255220583,1.727747291483156,0.0,-0.6685635101245571,-0.0,0.0,0.0,1.0767775692301174,0.0,0.0,0.7785224052531078,-2.753603940843316,-0.4283869603401533,1.8722148867320452,1.5062049165043405,0.07471543474764539,-1.0086838396036477,0.09808890512480181,-0.6604911319051926,0.0,0.0,0.9721966129740875,1.0039182497869066,1.9019699207065446,-0.9511025614658346,-0.7033366470248701,-0.0,2.131153476345344,-1.499739095175227,3.999217154337418,3.5646810238665334,-3.0632266200261946,1.2600946561076833,-0.0
64.17729642149028,-0.0,-3.1097590628684135,-0.0,1.4114294465038275,-0.6920709279016592,-0.0,-5.491536949991823,-0.01645770528796168,2.385708864672164,1.0313858721284594,-1.7008727593176807,0.4821162031987122,0.0345621221286324,-0.623430893230855,-3.0359493884510567,-0.07626674135036811,0.0,4.23805776231499,0.0,0.0,-0.0,-0.09958573249755688,-0.6816744531496499,1.9977670275323152,-2.83328297907338,2.671902243073452,-0.9666521742140501,2.4229194211219673,0.0,-0.7677390401777758,-0.0,0.0,0.0,0.6961759087367384,0.0,-0.0,1.0436694062094427,-2.296592979874474,-0.4903503211053131,1.9042790806724383,1.2672668316144848,0.0678256146685852,-0.7158733033201718,0.24608936899358644,-0.8725357316023493,0.0,-0.0,1.3035652043751924,0.4975412972935978,1.769239817008238,-0.7405468392888214,-0.7727510796854797,-0.0,3.179589309974903,-1.7084829338389156,4.692272264056198,5.413338836095835,-3.5939067470472983,0.9233170865366045,-0.0
64.29692633610694,-0.0,-2.436583594078155,-0.0,1.0826094689268664,-0.6571205926695175,-0.0,-5.701075304379787,-0.1434633795746796,2.452363168336606,1.043207523878608,-1.7903368804979418,0.2941141068987454,0.09580015169102606,-0.7056571370616689,-2.83904326698993,-0.08770013539983747,0.0,4.074950378557869,0.0,0.0,0.0,-0.0868855788345889,-0.6747009109431891,1.907219960654695,-2.833944409122874,2.67755924065542,-0.9714048295194538,2.5128448139672903,0.0,-0.6716732298462824,-0.0,0.0,0.0,0.10228461476439833,-0.0,-0.0,0.5794281516741305,-2.732544068819479,-0.3712794442374361,1.9072654713922312,1.300888841316969,0.049726004989034824,-1.0062854960698622,0.353456488290394,-0.8197723108888895,0.0,-0.0,1.27109800948874,0.5321774713735264,1.7777949082110773,-1.2072713981142982,-0.7399312483881154,-0.0,3.150110650250356,-1.7658592424075181,4.516995652836363,6.677881339066189,-3.2964894753996954,1.120688129159429,-0.0
